# protools/abhack/attrTabCompletion.txt is a list of ABL attribute and methods to use on TAB in Seb's AppBuilder Hack
# lines that begins with '#' are ignored
# This file is reloaded each time you recheck its corresponding toggle-box





RESIZABLE                   FILL-IN,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX
ROW                         FILL-IN,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,LAST-EVENT
ROW-HEIGHT-CHARS            BROWSE
ROW-HEIGHT-PIXELS           BROWSE
ROW-MARKERS                 BROWSE
ROW-RESIZABLE               BROWSE
ROWID                       BUFFER
SAVE-FILE()                 EDITOR
SCREEN-VALUE                FILL-IN,BROWSE-COLUMN,EDITOR,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,LITERAL,TEXT,TOGGLE-BOX

SCROLL-TO-CURRENT-ROW()     BROWSE
SCROLL-TO-ITEM()            SELECTION-LIST
SCROLL-TO-SELECTED-ROW()    BROWSE
SCROLLABLE                  FRAME,DIALOG-BOX
SCROLLBAR-HORIZONTAL        EDITOR,SELECTION-LIST
SCROLLBAR-VERTICAL          BROWSE,EDITOR,SELECTION-LIST
SEARCH()                    EDITOR
SELECT-ALL()                BROWSE
SELECT-FOCUSED-ROW()        BROWSE
SELECT-NEXT-ROW()           BROWSE
SELECT-PREV-ROW()           BROWSE
SELECT-ROW()                BROWSE
SELECTABLE                  FILL-IN,FRAME,BROWSE,EDITOR,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX
SELECTED                    FILL-IN,FRAME,BROWSE,EDITOR,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX
SELECTION-END               FILL-IN,BROWSE-COLUMN,EDITOR,COMBO-BOX,TEXT
SELECTION-START             FILL-IN,BROWSE-COLUMN,EDITOR,COMBO-BOX,TEXT
SELECTION-TEXT              FILL-IN,BROWSE-COLUMN,EDITOR,COMBO-BOX,TEXT
SENSITIVE                   FILL-IN,FRAME,BROWSE,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,MENU,MENU-ITEM,SUB-MENU
SEPARATOR-FGCOLOR           BROWSE
SEPARATORS                  BROWSE
SERVER                      PROCEDURE,CALL
SERVER-CONNECTION-BOUND-REQUEST SESSION
SERVER-CONNECTION-CONTEXT   SESSION
SERVER-CONNECTION-ID        SESSION
SERVER-OPERATING-MODE       SESSION
SET-BLUE-VALUE()            COLOR-TABLE
SET-BREAK()                 DEBUGGER
SET-BUFFERS()               QUERY
SET-DYNAMIC()               COLOR-TABLE
SET-GREEN-VALUE()           COLOR-TABLE
SET-INPUT-SOURCE()          SAX-READER
SET-RED-VALUE()             COLOR-TABLE
SET-REPOSITIONED-ROW()      BROWSE
SET-RGB-VALUE()             COLOR-TABLE
SET-SELECTION()             FILL-IN,BROWSE-COLUMN,EDITOR,COMBO-BOX,TEXT
SET-WAIT-STATE()            SESSION
SIDE-LABEL-HANDLE           FILL-IN,EDITOR,RECTANGLE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT
SKIP-DELETED-RECORD         QUERY
SMALL-TITLE                 WINDOW
SORT                        SELECTION-LIST,COMBO-BOX
STARTUP-PARAMETERS          SESSION
STREAM                      SESSION
STRETCH-TO-FIT              IMAGE
STRING-VALUE                BUFFER-FIELD
SUBTYPE                     FILL-IN,COMBO-BOX,MENU-ITEM,X-DOCUMENT,X-NODEREF
SUPER-PROCEDURES            PROCEDURE,SESSION
SUPPRESS-NAMESPACE-PROCESSING X-DOCUMENT,SAX-READER
SYSTEM-ALERT-BOXES          SESSION
TAB-POSITION                FILL-IN,BROWSE,EDITOR,BUTTON,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,TOGGLE-BOX
TAB-POSITON                 
TAB-STOP                    FILL-IN,FRAME,BROWSE,EDITOR,BUTTON,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,TEXT,TOGGLE-BOX
TABLE                       FILL-IN,BUFFER,BUFFER-FIELD,BROWSE,BROWSE-COLUMN,EDITOR,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX
TABLE-HANDLE                BUFFER
TABLE-NUMBER                BUFFER
TEMP-DIRECTORY              SESSION
TEMP-TABLE-PREPARE()        TEMP-TABLE
TEXT-SELECTED               FILL-IN,BROWSE-COLUMN,EDITOR,COMBO-BOX,TEXT
TIME-SOURCE                 SESSION
TITLE                       FRAME,BROWSE,WINDOW,DIALOG-BOX,MENU
TITLE-BGCOLOR               FRAME,BROWSE,DIALOG-BOX,MENU
TITLE-DCOLOR                FRAME,BROWSE,DIALOG-BOX,MENU
TITLE-FGCOLOR               FRAME,BROWSE,DIALOG-BOX,MENU
TITLE-FONT                  FRAME,BROWSE,DIALOG-BOX,MENU
TOGGLE-BOX                  MENU-ITEM
TOOLTIP                     FILL-IN,BROWSE,EDITOR,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX
TOP-ONLY                    FRAME,WINDOW
TRANSACTION                 PROCEDURE
TRANSPARENT                 IMAGE
TYPE                        FILL-IN,BUFFER,BUFFER-FIELD,TEMP-TABLE,PROCEDURE,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,MENU,MENU-ITEM,SUB-MENU,QUERY,CALL,X-DOCUMENT,X-NODEREF,SAX-READER,FILE-INFO,SESSION,ERROR-STATUS,COMPILER,LAST-EVENT,COLOR-TABLE,FONT-TABLE,DEBUGGER,RCODE-INFO,CLIPBOARD
UNDO                        TEMP-TABLE
UNIQUE-ID                   BUFFER,BUFFER-FIELD,TEMP-TABLE,PROCEDURE,QUERY,CALL,X-DOCUMENT,X-NODEREF,SAX-READER
UNIQUE-MATCH                COMBO-BOX
V6DISPLAY                   SESSION
VALIDATE()                  FILL-IN,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX
VALIDATE-EXPRESSION         BUFFER-FIELD
VALIDATE-MESSAGE            BUFFER-FIELD
VALUE                       CLIPBOARD
VIEW-FIRST-COLUMN-ON-REOPEN BROWSE
VIRTUAL-HEIGHT-CHARS        FRAME,WINDOW,DIALOG-BOX
VIRTUAL-HEIGHT-PIXELS       FRAME,WINDOW,DIALOG-BOX
VIRTUAL-WIDTH-CHARS         FRAME,WINDOW,DIALOG-BOX
VIRTUAL-WIDTH-PIXELS        FRAME,WINDOW,DIALOG-BOX
VISIBLE                     FILL-IN,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,MENU,MENU-ITEM,SUB-MENU,DEBUGGER
WIDGET-ENTER                LAST-EVENT
WIDGET-LEAVE                LAST-EVENT
WIDTH-CHARS                 FILL-IN,BUFFER-FIELD,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,SESSION
WIDTH-PIXELS                FILL-IN,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,SESSION
WINDOW                      FILL-IN,FRAME,BROWSE,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,MENU,MENU-ITEM,SUB-MENU
WINDOW-STATE                WINDOW

WINDOW-SYSTEM               SESSION
WORK-AREA-HEIGHT-PIXELS     SESSION
WORK-AREA-X                 SESSION
WORK-AREA-Y                 SESSION
X                           FILL-IN,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,LAST-EVENT
Y                           FILL-IN,FRAME,BROWSE,BROWSE-COLUMN,EDITOR,WINDOW,BUTTON,RECTANGLE,IMAGE,RADIO-SET,SELECTION-LIST,SLIDER,COMBO-BOX,CONTROL-FRAME,LITERAL,TEXT,TOGGLE-BOX,DIALOG-BOX,LAST-EVENT
YEAR-OFFSET                 SESSION

